user,login_count,after_hours_login,unique_pc_count,usb_usage_count,web_activity_count,anomaly,anomaly_score
DTAA/CSB0363,0.133673069384555,0.1090736642428074,0.0,0.0,0.1381136396164305,1,0.22722615974093724
DTAA/CSC0297,0.2012936103488828,0.1223521972810623,0.0107066381156316,0.6828908554572272,0.107342206955775,1,0.08023423640174243
DTAA/CSD0739,0.133673069384555,0.1090736642428074,0.0,0.0,0.1215590859214732,1,0.23352202594753452
DTAA/CSR0189,0.1485691885535084,0.1293076193487196,0.0042826552462526,0.0,0.1058155622346262,1,0.19258912268677703
DTAA/CTF0687,0.1528812230497843,0.1400569079987353,0.0,0.0,0.1303372930680788,1,0.19299264998413534
DTAA/CTH0082,0.1560172481379851,0.2491305722415428,0.0085653104925053,0.0,0.1517580268116979,1,0.08395045788181876
DTAA/CTH0856,0.1560172481379851,0.1422699968384445,0.0,0.387905604719764,0.1020466580792901,1,0.11408641491483046
DTAA/CTR0537,0.1436691493531948,0.0847296870060069,0.0,0.0117994100294985,0.0377367492008969,1,0.17807490617535088
DTAA/CVW0133,0.2050176401411211,0.1106544419854568,0.0374732334047109,0.3023598820058997,0.1303372930680788,1,0.10264810903849159
DTAA/CWG0305,0.2103096824774598,0.143534619032564,0.0139186295503212,0.1666666666666666,0.1444110490911693,1,0.08953206051932455
DTAA/CYK0330,0.2118776950215601,0.1112867530825166,0.0513918629550321,0.2964601769911504,0.121654501216545,1,0.08988865633273613
DTAA/CZB0163,0.133673069384555,0.1090736642428074,0.0,0.0,0.0864939649825867,1,0.2454624696842514
DTAA/DAG0754,0.189141513132105,0.1090736642428074,0.0,0.0,0.1082009446114212,1,0.21851656760758387
DTAA/DAO0613,0.1587612700901607,0.1150806196648751,0.0620985010706638,0.0,0.0722293783693526,1,0.12260073517454784
DTAA/DAR0341,0.133673069384555,0.1090736642428074,0.0,0.0,0.1100138352177854,1,0.2402850445043882
DTAA/DAV0579,0.1893375147001176,0.1090736642428074,0.0,0.9616519174041298,0.0926005438671819,1,0.05770199153024613
DTAA/DAW0123,0.084672677381419,0.0695542206765728,0.0,0.0,0.0394065168646534,1,0.14918685785071972
DTAA/DAW0199,0.0556644453155625,0.046158710085362,0.0,0.0,0.0209436572682601,1,0.09974353317949874
DTAA/DAW0221,0.1395531164249314,0.1403730635472652,0.0,0.0,0.1241830065359477,1,0.20275950629986372
DTAA/DBA0367,0.133673069384555,0.1090736642428074,0.0,0.0,0.0864939649825867,1,0.2454624696842514
DTAA/DBB0235,0.2014896119168953,0.1100221308883971,0.0396145610278372,0.6932153392330384,0.1152616764467344,1,0.07709622136953287
DTAA/DBF0903,0.2322618580948647,0.1160290863104647,0.0663811563169165,0.4852507374631268,0.0934115738752922,1,0.08645648225937191
DTAA/DBG0686,0.133673069384555,0.1090736642428074,0.0,0.0,0.1051476551691236,1,0.2426845182128083
DTAA/DBM0698,0.1867894943159545,0.1090736642428074,0.0,0.0,0.0842517055483994,1,0.22152536125533095
DTAA/DCB0462,0.1954135633085064,0.2190957951312045,0.0203426124197002,0.0,0.1506130432708363,1,0.08593951110938364
DTAA/DCC0600,0.160329282634261,0.1163452418589946,0.0653104925053533,0.2123893805309734,0.1085826057917084,1,0.0733191185470139
DTAA/DCF0307,0.133673069384555,0.1090736642428074,0.0,0.0,0.1229903153475502,1,0.23352202594753452
DTAA/DCM0725,0.133673069384555,0.1090736642428074,0.0,0.0,0.1058155622346262,1,0.2426845182128083
DTAA/DDD0915,0.1954135633085064,0.1865317736326272,0.0139186295503212,0.0,0.1314822766089404,1,0.12645399044624572
DTAA/DDJ0535,0.133673069384555,0.1090736642428074,0.0,0.0,0.1218453318066886,1,0.23352202594753452
DTAA/DDK0417,0.248921991375931,0.1372115080619665,0.0738758029978586,0.6061946902654867,0.1132579552502266,1,0.006833789423083436
DTAA/DDW0643,0.1885535084280674,0.1090736642428074,0.0,0.0,0.1151662611516626,1,0.21080473390117582
DTAA/DEP0563,0.133673069384555,0.1090736642428074,0.0,0.0,0.1083440675540289,1,0.2426845182128083
DTAA/DFW0798,0.1854174833398667,0.1090736642428074,0.0,0.6725663716814159,0.1057201469395544,1,0.09623685320412662
DTAA/DFZ0063,0.2101136809094472,0.1432184634840341,0.0074946466809421,0.0929203539823008,0.080148847860312,1,0.13183496768480285
DTAA/DGM0240,0.2348098784790278,0.0,0.076017130620985,0.0,0.0981346309813463,1,0.02537219791257672
DTAA/DIS0382,0.2210897687181497,0.15365159658552,0.0149892933618843,0.9129793510324484,0.0918372215066075,1,0.018269130574182002
DTAA/DJC0162,0.133673069384555,0.1827379070502687,0.0,0.0,0.1318162301416917,1,0.17772633943347227
DTAA/DJW0368,0.2069776558212465,0.1365791969649067,0.0,0.0,0.1125423405371881,1,0.1818738427242957
DTAA/DKB0409,0.133673069384555,0.1090736642428074,0.0,0.0,0.1009016745384285,1,0.2442585777837058
DTAA/DKR0696,0.133673069384555,0.0550110654441985,0.0,0.0,0.1005677210056772,1,0.20115099571563666
DTAA/DLM0723,0.1791454331634653,0.1169775529560543,0.0717344753747323,0.0,0.0933161585802204,1,0.11992248047141008
DTAA/DME0620,0.133673069384555,0.1090736642428074,0.0,0.0,0.117360812938314,1,0.23557774034367573
DTAA/DMR0377,0.2363778910231281,0.1887448624723364,0.0706638115631691,0.0,0.1158818758647011,1,0.054843570685380705
DTAA/DNH0619,0.133673069384555,0.1090736642428074,0.0,0.0,0.0926482515147178,1,0.24535110170474306
DTAA/DNM0143,0.133673069384555,0.1090736642428074,0.0,0.0,0.1137350317255856,1,0.2356859771961829
DTAA/DNS0937,0.2236377891023128,0.1134998419222257,0.0588865096359743,0.0,0.1100615428653213,1,0.131548290492653
DTAA/DOC0003,0.133673069384555,0.0,0.0,0.0,0.093984065645723,1,0.14754183647753943
DTAA/DOO0986,0.133673069384555,0.1090736642428074,0.0,0.0,0.1051476551691236,1,0.2426845182128083
DTAA/DRD0916,0.133673069384555,0.1090736642428074,0.0,0.0,0.1049091169314441,1,0.2426845182128083
DTAA/DRH0790,0.133673069384555,0.1090736642428074,0.0,0.0,0.1152616764467344,1,0.23436826516049253
DTAA/DRM0312,0.1887495099960799,0.1090736642428074,0.0,0.0,0.0855875196794046,1,0.22210412454691475
DTAA/DRN0845,0.2316738533908271,0.1125513752766361,0.0663811563169165,0.0,0.1036687180955107,1,0.12313716669057956
DTAA/DRO0126,0.1920815366522932,0.1103382864369269,0.0182012847965738,0.0,0.1024760269071132,1,0.19057413616225966
DTAA/DRO0516,0.133673069384555,0.1090736642428074,0.0,0.0,0.0898812079576356,1,0.2454624696842514
DTAA/DRP0428,0.2203057624460995,0.1239329750237116,0.0620985010706638,0.0,0.0912647297361767,1,0.13531623140279198
DTAA/DSB0887,0.137985103880831,0.1093898197913373,0.0117773019271948,0.0,0.1086780210867802,1,0.2068532012275246
DTAA/DSH0627,0.1411211289690317,0.1207714195384129,0.0,0.0265486725663716,0.1186012117742474,1,0.18798156941584238
DTAA/DSM0990,0.9756958055664444,1.0,0.9475374732334048,0.0,0.0617336959114546,-1,-0.21330385596395562
DTAA/DSS0112,0.1887495099960799,0.1090736642428074,0.0,0.0,0.0834406755402891,1,0.22210412454691475
DTAA/DST0527,0.133673069384555,0.1090736642428074,0.0,0.0,0.0821525690568198,1,0.2454624696842514
DTAA/DST0857,0.133673069384555,0.1090736642428074,0.0,0.0,0.1144029387910882,1,0.23436826516049253
DTAA/DTD0380,0.1889455115640925,0.1090736642428074,0.0,0.0,0.1029053957349363,1,0.22113332607818392
DTAA/DWB0426,0.133673069384555,0.1090736642428074,0.0,0.0,0.0834406755402891,1,0.2454624696842514
DTAA/DWF0128,0.0856526852214817,0.0199177995573822,0.0364025695931477,0.0,0.0183674443013215,1,0.04548747335783532
DTAA/DXM0213,0.133673069384555,0.1090736642428074,0.0,0.0,0.1032393492676876,1,0.2442585777837058
DTAA/EAM0745,0.133673069384555,0.1090736642428074,0.0,0.0,0.101617289251467,1,0.2442585777837058
DTAA/EAR0695,0.133673069384555,0.1090736642428074,0.0,0.0,0.0846333667286866,1,0.2454624696842514
DTAA/EBP0037,0.1403371226969815,0.1109705975339867,0.0182012847965738,0.6932153392330384,0.1099184199227136,1,0.06377927252402982
DTAA/EBS0287,0.1889455115640925,0.1090736642428074,0.0,0.0,0.0714660560087782,1,0.21897904226655684
DTAA/ECB0185,0.1485691885535084,0.1112867530825166,0.0374732334047109,0.0,0.1004245980630695,1,0.16851306452806603
DTAA/ECB0494,0.133673069384555,0.1090736642428074,0.0,0.0,0.0899766232527074,1,0.2454624696842514
DTAA/ECD0029,0.1293610348882791,0.1055959532089788,0.0,0.0,0.1013310433662516,1,0.2293099398385368
DTAA/ECG0753,0.133673069384555,0.1090736642428074,0.0,0.0,0.0842517055483994,1,0.2454624696842514
DTAA/ECM0214,0.222265778126225,0.1147644641163452,0.0674518201284796,0.2094395280235988,0.0854921043843328,1,0.10824830467524699
DTAA/ECT0491,0.133673069384555,0.1090736642428074,0.0,0.0,0.0756643289919374,1,0.24405882512907423
DTAA/EDC0357,0.133673069384555,0.1090736642428074,0.0,0.0,0.0884976861790945,1,0.2454624696842514
DTAA/EDG0766,0.133673069384555,0.1090736642428074,0.0,0.0,0.0961309097848385,1,0.24508484014476378
DTAA/EDH0146,0.2238337906703253,0.1862156180840974,0.0674518201284796,0.5737463126843658,0.1249463288965221,1,0.008629458208913698
DTAA/EDR0642,0.133673069384555,0.1090736642428074,0.0,0.0,0.088259147941415,1,0.2454624696842514
DTAA/EDW0137,0.133673069384555,0.1090736642428074,0.0,0.0,0.1279996183388197,1,0.23201301696089155
DTAA/EEB0134,0.1895335162681301,0.1090736642428074,0.0,0.0,0.099708983350031,1,0.21967665138347853
DTAA/EEK0031,0.133673069384555,0.1090736642428074,0.0,0.0,0.0718000095415295,1,0.24405882512907423
DTAA/EFS0114,0.133673069384555,0.1090736642428074,0.0,0.0,0.1261867277324555,1,0.23352202594753452
DTAA/EGG0294,0.133673069384555,0.1090736642428074,0.0,0.0,0.1121606793569009,1,0.23871789886295358
DTAA/EGM0401,0.1958055664445315,0.1122352197281062,0.0182012847965738,0.1769911504424778,0.1176470588235294,1,0.1356852767054696
DTAA/EJB0888,0.133673069384555,0.1090736642428074,0.0,0.0,0.0842994131959353,1,0.2454624696842514
DTAA/EJS0513,0.1883575068600548,0.1090736642428074,0.0,0.0,0.0895949620724202,1,0.22213859026930344
DTAA/EKB0587,0.133673069384555,0.1090736642428074,0.0,0.0,0.1136873240780497,1,0.2356859771961829
DTAA/ELA0741,0.1883575068600548,0.1090736642428074,0.0,0.275811209439528,0.1040503792757979,1,0.14486052561444573
DTAA/ELD1000,0.9588396707173658,0.9032564021498578,0.9379014989293364,0.0,0.0780020037211965,-1,-0.20596335869480653
DTAA/EML0060,0.133673069384555,0.1090736642428074,0.0,0.0,0.1114927722913983,1,0.23871789886295358
DTAA/EMM0782,0.133673069384555,0.1090736642428074,0.0,0.0,0.0848719049663661,1,0.2454624696842514
DTAA/EMR0242,0.1618972951783614,0.1470123300663926,0.012847965738758,0.1047197640117994,0.1045274557511569,1,0.1361983122159015
DTAA/EMZ0196,0.2050176401411211,0.1103382864369269,0.0438972162740899,0.4705014749262536,0.1103954963980726,1,0.10082134350459243
DTAA/ENB0293,0.133673069384555,0.1090736642428074,0.0,0.0,0.0840608749582558,1,0.2454624696842514
DTAA/END0616,0.133673069384555,0.1090736642428074,0.0,0.0,0.103525595152903,1,0.2442585777837058
DTAA/ENP0794,0.133673069384555,0.2181473284856149,0.0,0.0,0.1209388865035065,1,0.1701348092819333
DTAA/EOS0972,0.2418659349274794,0.1495415744546317,0.0588865096359743,0.0825958702064896,0.0873527026382329,1,0.08007365789638932
DTAA/ERP0254,0.1489611916895335,0.1125513752766361,0.038543897216274,0.2949852507374631,0.0916940985639998,1,0.12086145929844971
DTAA/ESB0080,0.1875735005880047,0.1097059753398672,0.0053533190578158,0.5899705014749262,0.1090596822670674,1,0.10164075142986922
DTAA/EWR0504,0.1918855350842806,0.1116029086310464,0.0149892933618843,0.0958702064896755,0.0836315061304327,1,0.16470703396141523
DTAA/FAF0578,0.133673069384555,0.2181473284856149,0.0,0.0,0.1239921759458041,1,0.16940512525739643
DTAA/FCG0115,0.133673069384555,0.1090736642428074,0.0,0.0,0.0991841992271361,1,0.24436775887719542
DTAA/FCT0552,0.133673069384555,0.1090736642428074,0.0,0.0,0.1000906445303182,1,0.2442585777837058
DTAA/FDP0500,0.2238337906703253,0.1116029086310464,0.0781584582441113,0.6784660766961652,0.1109202805209675,1,0.029745660604180824
DTAA/FES0933,0.133673069384555,0.1090736642428074,0.0,0.0,0.0835360908353609,1,0.2454624696842514
DTAA/FFP0721,0.1932575460603685,0.1128675308251659,0.0203426124197002,0.3657817109144542,0.0909307762034254,1,0.13759015333163538
DTAA/FGM0119,0.133673069384555,0.0550110654441985,0.0,0.0,0.0912647297361767,1,0.2048461591903875
DTAA/FHM0931,0.1395531164249314,0.1090736642428074,0.0149892933618843,0.1017699115044247,0.107342206955775,1,0.15822435405389768
DTAA/FIM0668,0.133673069384555,0.1090736642428074,0.0,0.0,0.0967511092028052,1,0.24508484014476378
DTAA/FJC0138,0.133673069384555,0.1090736642428074,0.0,0.0,0.0987071227517771,1,0.24508484014476378
DTAA/FKR0550,0.2357898863190905,0.1539677521340499,0.0556745182012848,0.4306784660766961,0.0995181527598874,1,0.0648552663510733
DTAA/FLC0811,0.133673069384555,0.1090736642428074,0.0,0.0,0.094461142121082,1,0.24508484014476378
DTAA/FMF0197,0.133673069384555,0.1862156180840974,0.0,0.0,0.1218930394542245,1,0.17648631485201566
DTAA/FNO0471,0.133673069384555,0.1090736642428074,0.0,0.0,0.1086780210867802,1,0.2428711013047748
DTAA/FTB0295,0.0482163857310858,0.0401517546632943,0.0,0.0,0.0184151519488574,1,0.0817180234168185
DTAA/FUA0154,0.2087416699333594,0.1112867530825166,0.0417558886509636,0.1946902654867256,0.0972281856781642,1,0.12528278975263474
DTAA/GBR0420,0.1895335162681301,0.1090736642428074,0.0,0.0,0.0824865225895711,1,0.22053430969150434
DTAA/GCH0545,0.133673069384555,0.2181473284856149,0.0,0.0,0.1251848671342016,1,0.1691371618829936
DTAA/GDG0184,0.2069776558212465,0.1131836863736958,0.0428265524625267,0.0,0.0962740327274462,1,0.1642637801304629
DTAA/GDJ0631,0.1885535084280674,0.1090736642428074,0.0,0.0,0.098754830399313,1,0.2212503711351535
DTAA/GEC0077,0.133673069384555,0.1090736642428074,0.0,0.0,0.0970850627355565,1,0.24508484014476378
DTAA/GHB0863,0.1930615444923559,0.1100221308883971,0.019271948608137,0.0,0.0922188826868947,1,0.18938735627749453
DTAA/GHC0041,0.191297530380243,0.1093898197913373,0.0160599571734475,0.4749262536873156,0.1319116454367635,1,0.10207831470463974
DTAA/GHS0664,0.133673069384555,0.1090736642428074,0.0,0.0,0.1099661275702495,1,0.2402850445043882
DTAA/GJG0820,0.133673069384555,0.1090736642428074,0.0,0.0,0.0934592815228281,1,0.24535110170474306
DTAA/GJH0384,0.133673069384555,0.2181473284856149,0.0,0.0,0.1213682553313296,1,0.16905749997072383
DTAA/GKC0919,0.1434731477851822,0.2288966171356307,0.0085653104925053,0.0,0.1315776919040122,1,0.11129311569319611
DTAA/GKJ0573,0.133673069384555,0.1090736642428074,0.0,0.2831858407079646,0.097323600973236,1,0.16087711783881437
DTAA/GLB0715,0.2218737749901999,0.1100221308883971,0.0599571734475374,0.0,0.0895949620724202,1,0.14138706970424342
DTAA/GMF0571,0.1885535084280674,0.1090736642428074,0.0,0.0,0.0967988168503411,1,0.2220191014631967
DTAA/GML0105,0.1575852606820854,0.0056907998735377,0.0246252676659528,0.0265486725663716,0.0366394733075712,1,0.06727357933965167
DTAA/GMS0949,0.133673069384555,0.1090736642428074,0.0,0.0,0.1069605457754878,1,0.2426845182128083
DTAA/GNB0481,0.133673069384555,0.1090736642428074,0.0,0.0,0.0936978197605076,1,0.24535110170474306
DTAA/GNH0394,0.2030576244609956,0.1141321530192855,0.0374732334047109,0.4764011799410029,0.089690377367492,1,0.10681154340789051
DTAA/GRC0474,0.1887495099960799,0.1090736642428074,0.0,0.0,0.0805305090405992,1,0.2217177584411517
DTAA/GRG0693,0.1489611916895335,0.1337337970281378,0.0,0.4587020648967551,0.1125423405371881,1,0.1059972260701067
DTAA/GRS0372,0.220109760878087,0.1217198861840025,0.0546038543897216,0.4026548672566372,0.0788607413768427,1,0.11018770758475116
DTAA/GSL0697,0.1454331634653077,0.1119190641795763,0.0278372591006424,0.5855457227138643,0.1082486522589571,1,0.08580394933650776
DTAA/GTJ0243,0.133673069384555,0.1090736642428074,0.0,0.0,0.0680788130337293,1,0.24337177820321354
DTAA/GTR0327,0.133673069384555,0.2181473284856149,0.0,0.0,0.1280473259863556,1,0.1671059407949222
DTAA/GVH0277,0.1399451195609564,0.1097059753398672,0.0149892933618843,0.3908554572271386,0.0915032679738562,1,0.13008770341750153
DTAA/GWS0381,0.133673069384555,0.2181473284856149,0.0,0.0,0.1290014789370736,1,0.16511934962638175
DTAA/GYB0248,0.133673069384555,0.1090736642428074,0.0,0.0,0.1092982205047469,1,0.2428711013047748
DTAA/GYT0279,0.2056056448451587,0.1217198861840025,0.0235546038543897,0.0117994100294985,0.0831544296550737,1,0.15531393873141602
DTAA/HAG0649,0.2236377891023128,0.125513752766361,0.0535331905781584,0.0176991150442477,0.1004723057106054,1,0.12206534350448084
DTAA/HAS0430,0.1889455115640925,0.1090736642428074,0.0,0.0,0.0847764896712943,1,0.22210412454691475
DTAA/HBB0402,0.2203057624460995,0.1141321530192855,0.0642398286937901,0.0,0.0779542960736606,1,0.14052352757375208
DTAA/HBF0035,0.1854174833398667,0.1090736642428074,0.0,0.0,0.1075330375459186,1,0.2169303649594757
DTAA/HBL0517,0.191297530380243,0.1097059753398672,0.0139186295503212,0.7817109144542773,0.1050522398740518,1,0.08688037679090893
DTAA/HCC0258,0.2332418659349275,0.1147644641163452,0.0653104925053533,0.0,0.1002337674729259,1,0.12689201316620857
DTAA/HCG0731,0.242453939631517,0.1558646854252292,0.0567451820128479,0.971976401179941,0.1000429368827823,-1,-0.03228551587858575
DTAA/HCJ0171,0.1540572324578596,0.1172937085045842,0.0449678800856531,0.0,0.1003291827679977,1,0.15133609237755657
DTAA/HCM0681,0.2142297138377107,0.1182421751501738,0.0503211991434689,0.0,0.0570583464529364,1,0.13738905211556268
DTAA/HCP0315,0.1887495099960799,0.1090736642428074,0.0,0.0,0.0992796145222079,1,0.2212503711351535
DTAA/HCR0525,0.133673069384555,0.1090736642428074,0.0,0.0,0.0990410762845284,1,0.24436775887719542
DTAA/HCR0795,0.133673069384555,0.1090736642428074,0.0,0.1091445427728613,0.0764276513525118,1,0.19875842421140816
DTAA/HDB0655,0.0799686397491179,0.0565918431868479,0.0364025695931477,0.0,0.0197986737273985,1,0.06514005191883498
DTAA/HDR0261,0.1881615052920423,0.1789440404679102,0.0,0.5929203539823009,0.1192214111922141,1,0.047445866639919676
DTAA/HDR0823,0.2367698941591532,0.1125513752766361,0.0738758029978586,0.3952802359882006,0.0981346309813463,1,0.07746774770496179
DTAA/HED0802,0.2212857702861622,0.1131836863736958,0.0620985010706638,0.0,0.0933161585802204,1,0.13941377214049328
DTAA/HEG0785,0.133673069384555,0.1090736642428074,0.0,0.0,0.0956538333094795,1,0.24508484014476378
DTAA/HER0860,0.0897687181497452,0.0736642428074612,0.0,0.0,0.0321072467916607,1,0.14582435979396502
DTAA/HFC0680,0.133673069384555,0.1090736642428074,0.0,0.0,0.0972281856781642,1,0.24508484014476378
DTAA/HIB0604,0.133673069384555,0.2181473284856149,0.0,0.387905604719764,0.1248509136014503,1,0.07426466083510819
DTAA/HIP0929,0.133673069384555,0.1090736642428074,0.0,0.0,0.0643099088783932,1,0.2417431988193151
DTAA/HJK0057,0.1854174833398667,0.1090736642428074,0.0,0.0,0.0785744954916273,1,0.22024727740089445
DTAA/HJP0784,0.1856134849078792,0.1090736642428074,0.0,0.0,0.1202709794380039,1,0.2049015411087431
DTAA/HKG0503,0.133673069384555,0.1090736642428074,0.0,0.0,0.1049091169314441,1,0.2426845182128083
DTAA/HKM0260,0.2038416307330458,0.1090736642428074,0.0406852248394004,0.3731563421828908,0.1060541004723057,1,0.1153501677799304
DTAA/HKO0796,0.133673069384555,0.1090736642428074,0.0,0.0,0.0938409427031153,1,0.24508484014476378
DTAA/HLA0457,0.133673069384555,0.1090736642428074,0.0,0.0,0.0984208768665617,1,0.24508484014476378
DTAA/HNF0812,0.0544884359074872,0.0290863104647486,0.0214132762312633,0.2463126843657817,0.0072038547779209,-1,-0.004436662460881258
DTAA/HNK0421,0.133673069384555,0.1090736642428074,0.0,0.0,0.1060063928247698,1,0.2426845182128083
DTAA/HNR0891,0.1865934927479419,0.2181473284856149,0.0,0.0,0.1309574924860455,1,0.12576148395606285
DTAA/HNS0858,0.2275578204625637,0.1520708188428707,0.032119914346895,0.1017699115044247,0.1004723057106054,1,0.10339485710036944
DTAA/HOO0224,0.133673069384555,0.1090736642428074,0.0,0.0,0.1092028052096751,1,0.2428711013047748
DTAA/HPF0958,0.133673069384555,0.1090736642428074,0.0,0.0,0.0910261914984972,1,0.2454624696842514
DTAA/HPN0821,0.133673069384555,0.1090736642428074,0.0,0.0,0.0655026000667907,1,0.2417431988193151
DTAA/HRK0729,0.133673069384555,0.1090736642428074,0.0,0.0,0.1042412098659415,1,0.2442585777837058
DTAA/HRT0737,0.1332810662485299,0.1087575086942776,0.0,0.0,0.0846333667286866,1,0.2454624696842514
DTAA/HSD0519,0.2107016856134849,0.1119190641795763,0.0535331905781584,0.3820058997050147,0.0897380850150279,1,0.11370216901581703
DTAA/HSH0981,0.133673069384555,0.2181473284856149,0.0,0.0,0.1236582224130528,1,0.16942081701221212
DTAA/HSM0389,0.189141513132105,0.1090736642428074,0.0,0.0,0.0799103096226325,1,0.2217177584411517
DTAA/HSR0472,0.1893375147001176,0.1090736642428074,0.0,0.775811209439528,0.0949859262439769,1,0.09734601734743253
DTAA/HTC0607,0.2332418659349275,0.1321530192854884,0.0631691648822269,0.6887905604719764,0.0931730356376127,1,0.04799498142776348
DTAA/HTG0554,0.133673069384555,0.1090736642428074,0.0,0.0,0.1215113782739373,1,0.23352202594753452
DTAA/HTS0265,0.1775774206193649,0.1508061966487512,0.0417558886509636,0.1902654867256637,0.0977529698010591,1,0.104926940241936
DTAA/HWG0148,0.189141513132105,0.1090736642428074,0.0,0.0,0.0804828013930633,1,0.2217177584411517
DTAA/IAC0264,0.133673069384555,0.1090736642428074,0.0,0.0,0.1042889175134774,1,0.2442585777837058
DTAA/IAG0152,0.1446491571932575,0.1988618400252924,0.0,0.0,0.1162158293974524,1,0.1672985252515069
DTAA/IAH0822,0.1942375539004312,0.1112867530825166,0.019271948608137,0.0,0.0723725013119603,1,0.18637926344095707
DTAA/ICB0779,0.1140729125833006,0.0932658868163136,0.0,0.0,0.0673154906731549,1,0.19276610053182475
DTAA/ICF0629,0.133673069384555,0.1090736642428074,0.0,0.0,0.0776203425409093,1,0.24476152775237942
DTAA/IGB0310,0.133673069384555,0.1090736642428074,0.0,0.0,0.0946042650636897,1,0.24508484014476378
DTAA/IGC0415,0.133673069384555,0.1090736642428074,0.0,0.0,0.1108248652258957,1,0.23871789886295358
DTAA/IHD0259,0.133673069384555,0.1090736642428074,0.0,0.0,0.0825819378846429,1,0.2454624696842514
DTAA/IHF0040,0.1893375147001176,0.1090736642428074,0.0,0.0,0.0921711750393588,1,0.2220191014631967
DTAA/IIR0475,0.1893375147001176,0.1090736642428074,0.0,0.0,0.1031439339726158,1,0.22113332607818392
DTAA/IJG0454,0.133673069384555,0.1090736642428074,0.0,0.0,0.103048518677544,1,0.2442585777837058
DTAA/IJJ0342,0.0309682477459819,0.0262409105279797,0.0,0.0,0.0108296359906493,1,0.03791167688180663
DTAA/IKH0904,0.2401019208153665,0.1463800189693329,0.0588865096359743,0.943952802359882,0.1032393492676876,-1,-0.009655782835029214
DTAA/IMB0473,0.1999215993727949,0.1195067973442934,0.0139186295503212,0.0,0.1080578216688135,1,0.1785843781783314
DTAA/IMD0280,0.133673069384555,0.1090736642428074,0.0,0.0,0.1036687180955107,1,0.2442585777837058
DTAA/IMD0776,0.133673069384555,0.1090736642428074,0.0,0.0,0.0943180191784743,1,0.24508484014476378
DTAA/IMF0700,0.133673069384555,0.1814732848561492,0.0,0.0,0.1133533705452984,1,0.18584404597444876
DTAA/IMW0965,0.133673069384555,0.1090736642428074,0.0,0.0,0.0808644625733505,1,0.24510239836845377
DTAA/IRC0991,0.9813798510388084,0.8602592475497945,0.9325481798715204,0.4749262536873156,0.0787653260817709,-1,-0.21411320990790617
DTAA/IRH0176,0.0262642101136809,0.0278216882706291,0.0107066381156316,0.0,0.0027670435570822,1,0.013235658872342904
DTAA/ITC0131,0.133673069384555,0.0,0.0,0.0,0.082534230237107,1,0.1519421944784402
DTAA/IVF0777,0.133673069384555,0.1090736642428074,0.0,0.0,0.086827918515338,1,0.2454624696842514
DTAA/IVS0463,0.133673069384555,0.1090736642428074,0.0,0.0,0.0801011402127761,1,0.24510239836845377
DTAA/IWM0482,0.133673069384555,0.1090736642428074,0.0,0.0988200589970501,0.0799580172701684,1,0.2032199789611549
DTAA/JAC0390,0.133673069384555,0.1090736642428074,0.0,0.0,0.0904059920805305,1,0.2454624696842514
DTAA/JAD0531,0.1473931791454331,0.1109705975339867,0.0310492505353319,0.1047197640117994,0.1024760269071132,1,0.14643971158217878
DTAA/JAH0544,0.2353978831830654,0.1425861523869744,0.0535331905781584,0.1091445427728613,0.0970850627355565,1,0.0908069355036546
DTAA/JAM0392,0.1944335554684437,0.1097059753398672,0.0160599571734475,0.7772861356932154,0.0751395448690425,1,0.08627197309215812
DTAA/JBA0373,0.1987455899647197,0.1141321530192855,0.025695931477516,0.0,0.107819283431134,1,0.17692379598918917
DTAA/JBL0450,0.1462171697373579,0.1479607967119823,0.0,0.0914454277286135,0.108296359906493,1,0.16346690950434667
DTAA/JBS0483,0.189141513132105,0.1090736642428074,0.0,0.2979351032448377,0.0914078526787844,1,0.14652514182765608
DTAA/JBS0654,0.133673069384555,0.1090736642428074,0.0,0.0,0.093029912695005,1,0.24535110170474306
DTAA/JCC0140,0.2348098784790278,0.2222573506165033,0.0653104925053533,0.0,0.1119221411192214,1,0.04836727040966915
DTAA/JCC0998,0.9745197961583691,0.8947202023395511,0.9421841541755888,0.0,0.0423643910118792,-1,-0.21067426436698877
DTAA/JCG0817,0.133673069384555,0.1580777742649383,0.0,0.0,0.1209865941510424,1,0.1982673247619094
DTAA/JCL0752,0.133673069384555,0.1090736642428074,0.0,0.0,0.0916940985639998,1,0.24535110170474306
DTAA/JCS0873,0.2081536652293218,0.1356307303193171,0.0,0.3982300884955752,0.0947473880062974,1,0.11267015920920109
DTAA/JCT0410,0.1893375147001176,0.1090736642428074,0.0,0.1002949852507374,0.0996612757024951,1,0.18454642182883996
DTAA/JDM0083,0.133673069384555,0.1090736642428074,0.0,0.0,0.0931253279900768,1,0.24535110170474306
DTAA/JDM0940,0.133673069384555,0.1090736642428074,0.0,0.0,0.1032393492676876,1,0.2442585777837058
DTAA/JDR0685,0.2167777342218737,0.1144483085678153,0.0524625267665952,0.0,0.0911693144411049,1,0.15024594467734886
DTAA/JFA0081,0.133673069384555,0.1090736642428074,0.0,0.0,0.0900720385477792,1,0.2454624696842514
DTAA/JGB0062,0.1954135633085064,0.1100221308883971,0.025695931477516,0.1843657817109144,0.1083917752015648,1,0.1376860967734153
DTAA/JGC0775,0.2120736965895727,0.1406892190957951,0.0182012847965738,0.1371681415929203,0.1182672582414961,1,0.11949067413178005
